order_id,order_date,customer_id,state,category,sub_category,product_id,price_per_unit,quantity,sale,seller_id
307,2021-06-06,CS201,West Bengal,Office Supplies,Paper,P187,6.48,2,12.96,3
308,2024-01-21,CS124,Arunachal Pradesh,Office Supplies,Art,P270,3.28,7,22.96,4
309,2020-06-20,CS149,Kerala,Office Supplies,Supplies,P271,832.81,5,4164.05,1
310,2020-10-30,CS137,Andhra Pradesh,Office Supplies,Storage,P272,12.41,4,49.63,1
311,2023-03-02,CS223,Rajasthan,Office Supplies,Storage,P273,13.03,4,52.1,7
312,2022-01-19,CS193,Tripura,Office Supplies,Art,P274,13.35,2,26.7,1
313,2020-01-13,CS121,Bihar,Office Supplies,Binders,P275,8.04,5,40.2,8
314,2020-04-15,CS184,Nagaland,Office Supplies,Art,P203,4.63,3,13.89,2
315,2020-06-08,CS107,Andhra Pradesh,Office Supplies,Storage,P76,114.97,6,689.82,3
316,2022-10-16,CS224,Andhra Pradesh,Office Supplies,Binders,P276,16.48,7,115.36,9
317,2022-08-09,CS146,Tripura,Office Supplies,Binders,P277,7.49,6,44.91,3
318,2020-01-12,CS165,Mizoram,Office Supplies,Supplies,P278,10.3,1,10.3,4
319,2022-04-08,CS151,Telangana,Furniture,Tables,P279,51.59,3,154.76,7
320,2023-04-24,CS210,West Bengal,Technology,Accessories,P280,58.39,2,116.78,9
321,2023-05-31,CS225,West Bengal,Furniture,Tables,P281,217.85,3,653.55,5
322,2022-09-26,CS113,Chhattisgarh,Technology,Accessories,P282,16.95,2,33.9,8
323,2020-12-14,CS122,Kerala,Furniture,Furnishings,P283,45.98,2,91.96,2
324,2022-12-15,CS117,Gujarat,Furniture,Furnishings,P284,4.73,7,33.11,2
325,2022-04-25,CS111,West Bengal,Office Supplies,Paper,P285,6.48,3,19.44,2
326,2021-10-22,CS150,Odisha,Office Supplies,Paper,P286,55.48,1,55.48,10
327,2022-03-29,CS153,Tamil Nadu,Office Supplies,Art,P287,23.65,3,70.95,2
328,2021-01-04,CS131,Jharkhand,Office Supplies,Binders,P288,32.79,2,65.57,10
329,2020-10-23,CS151,Meghalaya,Technology,Accessories,P289,99.99,3,299.97,6
330,2023-11-23,CS176,Uttar Pradesh,Furniture,Furnishings,P290,4.48,2,8.96,3
331,2020-03-26,CS166,Andhra Pradesh,Technology,Phones,P232,125.99,5,629.95,9
332,2021-07-11,CS105,Mizoram,Office Supplies,Paper,P291,40.99,3,122.97,3
333,2022-10-01,CS173,Telangana,Office Supplies,Paper,P292,6.48,9,58.32,8
334,2020-06-14,CS226,Andhra Pradesh,Technology,Phones,P293,66.99,3,200.97,6
335,2021-11-23,CS105,Andhra Pradesh,Office Supplies,Fasteners,P294,1.19,2,2.37,4
336,2021-11-15,CS192,Goa,Office Supplies,Paper,P295,6.34,3,19.01,2
337,2020-07-06,CS218,Kerala,Furniture,Tables,P296,151.99,8,1215.92,7
338,2020-04-27,CS206,Odisha,Office Supplies,Fasteners,P13,6.22,8,49.79,6
339,2024-01-31,CS195,Punjab,Furniture,Tables,P297,99.59,1,99.59,10
340,2022-11-21,CS125,Sikkim,Technology,Accessories,P298,99.99,4,399.96,4
341,2020-07-28,CS227,Tripura,Furniture,Tables,P299,172.11,1,172.11,6
342,2020-10-25,CS192,Andhra Pradesh,Office Supplies,Fasteners,P300,2.3,3,6.91,6
343,2021-06-22,CS128,Maharashtra,Technology,Accessories,P139,127.99,3,383.98,6
344,2023-07-01,CS205,Gujarat,Office Supplies,Paper,P301,5.19,2,10.37,1
345,2023-09-26,CS156,Himachal Pradesh,Technology,Accessories,P302,47.99,7,335.94,1
346,2021-06-29,CS152,Uttarakhand,Office Supplies,Binders,P303,9.58,1,9.58,5
347,2023-05-12,CS161,Arunachal Pradesh,Technology,Phones,P304,126.39,6,758.35,7
348,2023-07-28,CS228,Punjab,Office Supplies,Storage,P305,12.44,7,87.08,1
349,2024-02-15,CS123,Nagaland,Technology,Phones,P306,52.79,2,105.58,4
350,2021-04-18,CS201,Goa,Technology,Accessories,P307,36.24,6,217.44,7
351,2020-03-23,CS130,Maharashtra,Technology,Phones,P308,76.79,14,1075.09,7
352,2020-03-23,CS103,Sikkim,Technology,Phones,P309,109.59,4,438.37,9
353,2023-04-16,CS107,Jharkhand,Office Supplies,Binders,P310,2.58,7,18.09,7
354,2021-11-12,CS208,Odisha,Furniture,Bookcases,P239,102.83,3,308.5,8
355,2023-03-08,CS124,Gujarat,Office Supplies,Paper,P311,6.48,5,32.4,9
356,2020-07-04,CS164,Chhattisgarh,Office Supplies,Art,P312,19.84,2,39.68,6
357,2023-01-04,CS167,Maharashtra,Office Supplies,Art,P313,4.47,4,17.86,9
358,2022-02-21,CS219,Meghalaya,Office Supplies,Binders,P314,51,10,509.97,6
359,2021-07-13,CS128,Rajasthan,Office Supplies,Fasteners,P79,2.38,13,30.99,6
360,2023-08-11,CS146,Karnataka,Technology,Phones,P315,5.99,12,71.93,10
361,2023-05-31,CS229,Arunachal Pradesh,Office Supplies,Labels,P316,2.61,3,7.83,1
362,2021-08-13,CS230,Rajasthan,Office Supplies,Appliances,P317,53.48,2,106.96,10
363,2023-07-31,CS218,Chhattisgarh,Furniture,Furnishings,P318,46.94,4,187.76,4
364,2022-03-29,CS173,Haryana,Office Supplies,Art,P5,6.51,6,39.07,10
365,2021-04-02,CS218,Gujarat,Technology,Machines,P319,71.99,4,287.97,6
366,2021-09-29,CS108,Rajasthan,Office Supplies,Art,P45,3.28,4,13.12,6
367,2022-08-25,CS132,Madhya Pradesh,Office Supplies,Art,P320,2.15,5,10.75,9
368,2020-07-01,CS213,Bihar,Office Supplies,Fasteners,P321,5.81,2,11.62,4
369,2022-07-13,CS150,Rajasthan,Office Supplies,Art,P322,1.35,2,2.69,3
370,2023-03-14,CS211,Maharashtra,Furniture,Chairs,P323,105.69,3,317.06,1
371,2022-01-10,CS164,Madhya Pradesh,Office Supplies,Envelopes,P324,49.78,3,149.35,9
372,2022-02-02,CS122,Chhattisgarh,Technology,Accessories,P325,75.99,3,227.98,6
373,2021-06-13,CS213,Rajasthan,Furniture,Furnishings,P326,25.38,3,76.14,5
374,2021-07-18,CS230,Mizoram,Office Supplies,Binders,P327,19.35,3,58.05,2
375,2021-09-05,CS227,Meghalaya,Office Supplies,Paper,P328,6.48,11,71.28,8
376,2023-12-04,CS153,Bihar,Furniture,Tables,P329,148.82,5,744.1,6
377,2021-05-29,CS128,Tamil Nadu,Office Supplies,Storage,P330,8.97,5,44.84,10
378,2023-01-10,CS129,Maharashtra,Furniture,Tables,P299,200.8,2,401.59,6
379,2022-02-15,CS211,Tripura,Furniture,Furnishings,P331,14.98,4,59.92,10
380,2020-11-16,CS131,Uttar Pradesh,Office Supplies,Binders,P332,3.3,5,16.52,9
381,2020-09-28,CS162,Goa,Office Supplies,Storage,P333,138.14,6,828.84,3
382,2022-01-10,CS122,Mizoram,Office Supplies,Envelopes,P22,30.98,8,247.84,5
383,2023-04-06,CS172,West Bengal,Office Supplies,Binders,P334,3.3,3,9.91,3
384,2020-08-07,CS115,Tamil Nadu,Office Supplies,Binders,P335,0.83,3,2.5,5
385,2020-10-10,CS192,Nagaland,Furniture,Chairs,P250,140.69,2,281.37,2
386,2021-07-10,CS164,Goa,Furniture,Chairs,P250,140.69,2,281.37,10
387,2023-08-31,CS124,Punjab,Office Supplies,Binders,P254,0.94,8,7.49,10
388,2020-03-23,CS103,Odisha,Furniture,Furnishings,P336,5.59,4,22.34,1
389,2021-11-05,CS101,Mizoram,Office Supplies,Paper,P142,48.91,1,48.91,5
390,2023-05-27,CS148,Goa,Office Supplies,Paper,P337,5.19,2,10.37,4
391,2020-02-29,CS229,Nagaland,Office Supplies,Art,P338,2.08,3,6.24,7
392,2021-12-22,CS136,Tamil Nadu,Technology,Phones,P339,100.79,3,302.38,6
393,2021-07-06,CS229,Uttarakhand,Furniture,Furnishings,P340,60.65,5,303.25,2
394,2023-07-16,CS187,Andhra Pradesh,Office Supplies,Appliances,P341,90.24,3,270.72,9
395,2023-09-06,CS175,Andhra Pradesh,Furniture,Chairs,P342,297.41,5,1487.04,10
396,2021-05-05,CS189,Sikkim,Furniture,Chairs,P343,76.76,3,230.28,6
397,2020-06-26,CS198,Jharkhand,Office Supplies,Binders,P344,3.05,6,18.29,5
398,2023-12-09,CS150,Haryana,Office Supplies,Art,P345,4.28,5,21.4,1
399,2020-09-11,CS105,Bihar,Office Supplies,Labels,P132,6.3,2,12.6,2
400,2021-06-28,CS200,Andhra Pradesh,Office Supplies,Binders,P346,10.43,2,20.86,5
401,2021-08-30,CS103,Madhya Pradesh,Office Supplies,Storage,P347,55.29,9,497.61,2
402,2021-11-26,CS224,Haryana,Office Supplies,Art,P348,2.67,2,5.34,10
403,2023-05-17,CS211,Madhya Pradesh,Office Supplies,Labels,P349,3.15,1,3.15,4
404,2020-06-02,CS223,Tamil Nadu,Office Supplies,Labels,P350,2.3,3,6.91,8
405,2020-01-30,CS185,Bihar,Office Supplies,Storage,P351,9.03,3,27.1,2
406,2020-01-19,CS130,Rajasthan,Office Supplies,Storage,P352,88.79,2,177.57,6
407,2023-06-09,CS150,Assam,Technology,Phones,P353,335.99,5,1679.96,7
408,2022-12-08,CS150,Odisha,Technology,Accessories,P103,79.99,2,159.98,7
409,2022-01-13,CS159,Assam,Furniture,Furnishings,P354,8.73,2,17.46,6
410,2022-01-17,CS128,Meghalaya,Furniture,Chairs,P242,25.98,2,51.96,3
411,2021-02-02,CS111,Mizoram,Office Supplies,Binders,P177,5.98,3,17.94,7
412,2020-10-04,CS136,Haryana,Furniture,Chairs,P355,280.79,2,561.58,3
413,2022-12-02,CS173,Kerala,Office Supplies,Storage,P356,19.98,5,99.92,4
414,2022-07-10,CS179,West Bengal,Technology,Phones,P357,9.99,2,19.98,6
415,2023-08-10,CS231,Tripura,Technology,Accessories,P358,15.93,3,47.79,9
416,2020-04-30,CS232,Manipur,Office Supplies,Art,P359,34.99,5,174.95,8
417,2020-07-07,CS109,Bihar,Office Supplies,Storage,P217,165.2,5,826,7
418,2022-01-23,CS184,Gujarat,Office Supplies,Appliances,P189,8.71,3,26.14,10
419,2020-09-30,CS134,Bihar,Technology,Copiers,P360,239.99,2,479.98,8
420,2020-09-11,CS103,Uttarakhand,Office Supplies,Labels,P361,3.08,7,21.56,6
421,2021-05-25,CS152,Meghalaya,Office Supplies,Binders,P362,13.39,3,40.18,4
422,2020-02-28,CS173,Karnataka,Office Supplies,Binders,P363,3.63,3,10.9,6
423,2021-03-26,CS161,Uttarakhand,Office Supplies,Binders,P364,11.7,4,46.8,10
424,2021-11-19,CS200,Sikkim,Furniture,Furnishings,P212,13.73,2,27.46,2
425,2023-06-28,CS104,Maharashtra,Office Supplies,Art,P287,18.92,2,37.84,9
426,2023-11-30,CS233,Telangana,Office Supplies,Fasteners,P365,0.91,6,5.47,1
427,2022-11-08,CS169,Maharashtra,Furniture,Furnishings,P366,1.74,7,12.18,7
428,2023-07-11,CS222,Haryana,Office Supplies,Appliances,P367,14.42,4,57.68,5
429,2021-09-01,CS151,Jharkhand,Office Supplies,Paper,P368,3.14,3,9.42,5
430,2020-11-04,CS163,Kerala,Office Supplies,Art,P369,3.28,2,6.56,4
431,2023-10-11,CS210,Odisha,Office Supplies,Paper,P370,12.28,2,24.56,8
432,2022-02-06,CS178,Jharkhand,Furniture,Chairs,P95,42.62,3,127.87,10
433,2022-04-21,CS140,Arunachal Pradesh,Office Supplies,Storage,P371,22.63,2,45.25,8
434,2021-04-20,CS144,Sikkim,Office Supplies,Binders,P57,5.94,2,11.88,4
435,2020-10-19,CS154,Kerala,Office Supplies,Paper,P372,35.44,1,35.44,2
436,2021-06-19,CS159,Karnataka,Office Supplies,Binders,P373,17.59,8,140.74,7
437,2021-01-18,CS173,Mizoram,Office Supplies,Labels,P116,2.89,2,5.78,7
438,2021-03-02,CS125,West Bengal,Office Supplies,Art,P374,17.99,6,107.94,2
439,2020-01-19,CS232,Chhattisgarh,Office Supplies,Binders,P375,5.38,3,16.14,1
440,2023-10-13,CS216,Goa,Furniture,Tables,P72,97.13,2,194.25,8
441,2021-07-02,CS234,Mizoram,Office Supplies,Art,P376,2.88,3,8.64,5
442,2023-03-18,CS113,Karnataka,Furniture,Chairs,P377,218.08,4,872.32,10
443,2022-11-04,CS211,Gujarat,Technology,Copiers,P378,359.99,5,1799.97,3
444,2024-02-05,CS145,Gujarat,Technology,Accessories,P282,16.95,4,67.8,6
445,2021-11-27,CS112,Himachal Pradesh,Technology,Accessories,P379,55.99,3,167.97,4
446,2024-01-22,CS186,Haryana,Office Supplies,Storage,P380,27.75,3,83.25,6
447,2021-07-15,CS111,West Bengal,Office Supplies,Labels,P261,3.15,3,9.45,5
448,2020-01-26,CS235,Haryana,Office Supplies,Labels,P381,4.13,5,20.65,6
449,2022-05-17,CS101,Himachal Pradesh,Office Supplies,Paper,P382,6.48,7,45.36,5
450,2020-11-13,CS114,Odisha,Office Supplies,Envelopes,P383,52.71,3,158.13,9
451,2021-02-02,CS159,Uttar Pradesh,Technology,Phones,P384,8.72,5,43.6,2
452,2021-12-17,CS151,Kerala,Furniture,Bookcases,P385,50,7,349.97,6
453,2022-12-20,CS116,Mizoram,Office Supplies,Art,P386,4.46,5,22.32,8
454,2020-03-05,CS158,West Bengal,Office Supplies,Paper,P387,19.98,2,39.96,4
455,2023-11-19,CS196,Punjab,Technology,Phones,P388,286.4,5,1432,1
456,2021-09-27,CS162,Assam,Office Supplies,Supplies,P389,6.84,6,41.04,1
457,2020-08-11,CS103,Gujarat,Furniture,Chairs,P390,256.78,1,256.78,6
458,2020-09-06,CS210,Maharashtra,Technology,Accessories,P391,29.06,2,58.11,2
459,2020-09-22,CS184,Gujarat,Technology,Phones,P392,100.79,1,100.79,7
460,2020-12-10,CS141,Nagaland,Furniture,Furnishings,P393,16.53,4,66.11,9
461,2022-03-24,CS162,Uttar Pradesh,Technology,Accessories,P394,23.43,2,46.86,2
462,2022-04-05,CS194,Tripura,Office Supplies,Appliances,P395,11.97,3,35.91,9
463,2021-08-11,CS163,Nagaland,Furniture,Chairs,P396,151.62,8,1212.96,7
464,2023-11-26,CS211,Gujarat,Office Supplies,Paper,P122,5.82,3,17.47,9
465,2021-02-03,CS133,Odisha,Office Supplies,Binders,P397,11.62,9,104.58,4
466,2023-03-28,CS103,Rajasthan,Furniture,Furnishings,P21,4.97,7,34.79,1
467,2020-05-11,CS196,Tripura,Furniture,Tables,P398,233.35,3,700.06,9
468,2023-12-24,CS206,Maharashtra,Office Supplies,Storage,P380,27.75,2,55.5,5
469,2021-12-17,CS120,Chhattisgarh,Office Supplies,Fasteners,P79,3.55,2,7.1,10
470,2021-05-21,CS173,Nagaland,Office Supplies,Binders,P399,49.79,8,398.35,10
471,2020-05-06,CS232,Tripura,Technology,Accessories,P400,49.99,3,149.97,3
472,2021-03-04,CS162,Arunachal Pradesh,Furniture,Chairs,P222,46.58,6,279.46,2
473,2021-01-01,CS209,Meghalaya,Office Supplies,Paper,P188,4,2,8,8
474,2021-09-26,CS132,Chhattisgarh,Furniture,Furnishings,P401,155.44,2,310.88,4
475,2023-12-25,CS196,Gujarat,Furniture,Chairs,P222,46.58,5,232.88,9
476,2020-11-21,CS119,Tripura,Technology,Accessories,P402,18.8,3,56.4,4
477,2021-11-09,CS109,Manipur,Office Supplies,Binders,P80,30.56,3,91.68,3
478,2023-01-16,CS217,Madhya Pradesh,Technology,Phones,P403,389.9,2,779.8,4
479,2022-08-23,CS227,Meghalaya,Furniture,Furnishings,P404,49.74,3,149.23,4
480,2022-09-18,CS187,Chhattisgarh,Office Supplies,Paper,P405,3.99,4,15.94,8
481,2022-12-10,CS119,Gujarat,Office Supplies,Paper,P405,3.98,1,3.98,2
482,2023-03-10,CS175,Manipur,Office Supplies,Binders,P406,6.38,9,57.42,9
483,2022-05-01,CS152,Tripura,Office Supplies,Supplies,P389,6.84,5,34.2,3
484,2021-09-19,CS102,Sikkim,Office Supplies,Appliances,P407,8.32,4,33.28,1
485,2020-04-23,CS169,Madhya Pradesh,Office Supplies,Art,P408,4.28,9,38.52,5
486,2022-07-11,CS103,Arunachal Pradesh,Furniture,Furnishings,P409,19.98,7,139.86,1
487,2020-01-15,CS154,Assam,Furniture,Furnishings,P410,3.44,3,10.33,10
488,2020-08-30,CS157,Sikkim,Office Supplies,Paper,P311,5.19,2,10.37,7
489,2020-01-11,CS198,Madhya Pradesh,Technology,Accessories,P411,10.39,2,20.78,7
490,2022-02-02,CS150,Sikkim,Office Supplies,Storage,P253,13.39,5,66.96,2
491,2023-09-03,CS191,Nagaland,Office Supplies,Binders,P412,387.99,7,2715.93,7
492,2020-09-28,CS140,Kerala,Technology,Phones,P413,205.99,3,617.97,2
493,2022-08-02,CS166,Tamil Nadu,Office Supplies,Art,P30,3.98,8,31.84,3
494,2022-10-15,CS209,Jharkhand,Office Supplies,Binders,P414,63.98,7,447.86,6
495,2021-10-02,CS230,Goa,Office Supplies,Paper,P415,5.98,3,17.94,7
496,2021-12-12,CS167,Nagaland,Office Supplies,Appliances,P104,40.98,6,245.88,5
497,2021-09-22,CS116,Rajasthan,Office Supplies,Envelopes,P22,9.34,6,56.06,10
498,2021-11-10,CS232,Gujarat,Furniture,Chairs,P416,53.89,2,107.77,4
499,2022-07-24,CS135,Uttar Pradesh,Office Supplies,Paper,P417,4.83,1,4.83,6
500,2023-04-07,CS124,Bihar,Office Supplies,Binders,P418,6.08,3,18.24,1
501,2023-03-04,CS165,Arunachal Pradesh,Technology,Phones,P419,67.99,2,135.98,9
502,2023-05-18,CS190,Madhya Pradesh,Technology,Phones,P420,44.95,1,44.95,10
503,2023-11-06,CS115,Telangana,Office Supplies,Binders,P421,1.64,2,3.28,3
504,2020-04-15,CS165,Gujarat,Office Supplies,Art,P422,2.35,9,21.17,3
505,2021-06-27,CS106,Himachal Pradesh,Technology,Phones,P423,27.6,2,55.19,4
506,2021-08-18,CS140,Meghalaya,Office Supplies,Paper,P424,6.48,2,12.96,9
507,2024-02-01,CS212,Mizoram,Office Supplies,Binders,P264,3.59,5,17.96,7
508,2020-05-07,CS138,Uttar Pradesh,Office Supplies,Supplies,P425,2.52,2,5.04,2
509,2020-03-25,CS211,Mizoram,Office Supplies,Appliances,P426,208.16,1,208.16,4
510,2021-04-30,CS120,Assam,Office Supplies,Paper,P427,38.76,3,116.28,4
511,2024-02-04,CS129,Sikkim,Office Supplies,Appliances,P428,37.8,2,75.6,5
512,2022-08-01,CS134,Nagaland,Furniture,Furnishings,P429,14.66,2,29.32,8
513,2023-12-02,CS119,Tamil Nadu,Office Supplies,Paper,P430,7.31,2,14.62,7
514,2023-01-18,CS236,Jharkhand,Furniture,Bookcases,P431,145.34,2,290.67,10
515,2022-05-06,CS119,Haryana,Technology,Phones,P432,100.79,2,201.58,3
516,2022-04-12,CS193,Himachal Pradesh,Technology,Phones,P433,41.99,2,83.98,4
517,2022-11-24,CS127,Haryana,Furniture,Chairs,P434,112.65,2,225.3,7
518,2023-03-11,CS122,Goa,Office Supplies,Paper,P49,9.68,5,48.4,5
519,2022-07-03,CS182,Rajasthan,Office Supplies,Storage,P435,34.21,3,102.62,9
520,2020-09-26,CS157,Manipur,Furniture,Chairs,P436,179.89,2,359.77,6
521,2023-08-08,CS191,Odisha,Office Supplies,Art,P386,4.46,3,13.39,1
522,2024-01-02,CS233,Mizoram,Furniture,Tables,P437,56.71,10,567.12,8
523,2023-02-20,CS211,Tripura,Office Supplies,Storage,P438,89.83,4,359.32,2
524,2023-10-04,CS199,West Bengal,Technology,Phones,P439,92.79,12,1113.5,7
525,2021-05-29,CS237,Haryana,Technology,Accessories,P440,99.99,1,99.99,8
526,2022-08-12,CS166,Himachal Pradesh,Office Supplies,Binders,P441,2.91,6,17.46,10
527,2020-06-11,CS191,Assam,Technology,Phones,P442,9.57,6,57.41,10
528,2020-08-20,CS202,Sikkim,Technology,Accessories,P163,6.9,4,27.6,1
529,2020-12-20,CS124,Uttarakhand,Office Supplies,Binders,P443,34.24,4,136.96,2
530,2020-10-11,CS153,Goa,Office Supplies,Paper,P444,4.54,3,13.62,7
531,2023-03-14,CS129,Punjab,Furniture,Tables,P445,118.49,3,355.46,2
532,2021-06-17,CS149,Sikkim,Office Supplies,Binders,P373,17.59,4,70.37,4
533,2023-08-06,CS113,Meghalaya,Office Supplies,Binders,P446,12.79,2,25.58,1
534,2022-01-18,CS110,Mizoram,Technology,Phones,P447,92.8,5,464,1
535,2023-04-28,CS148,Maharashtra,Office Supplies,Appliances,P448,78.65,3,235.95,2
536,2021-01-29,CS131,Madhya Pradesh,Office Supplies,Paper,P449,9.99,4,39.96,8
537,2022-06-29,CS110,Karnataka,Technology,Copiers,P360,239.99,3,719.98,9
538,2023-07-09,CS111,Tamil Nadu,Technology,Phones,P450,219.99,3,659.97,8
539,2021-05-05,CS149,Manipur,Technology,Phones,P451,37.91,3,113.73,6
540,2023-08-12,CS132,Tripura,Furniture,Chairs,P8,285.98,7,2001.86,6
541,2022-01-08,CS223,Meghalaya,Office Supplies,Storage,P452,83.36,2,166.72,2
542,2023-04-19,CS200,Himachal Pradesh,Office Supplies,Paper,P453,7.98,6,47.88,3
543,2022-02-10,CS229,Telangana,Office Supplies,Appliances,P454,300.65,5,1503.25,2
544,2023-10-26,CS117,Telangana,Office Supplies,Paper,P455,6.48,4,25.92,9
545,2024-02-05,CS191,Gujarat,Office Supplies,Binders,P456,15.16,3,45.48,3
546,2020-07-15,CS166,Mizoram,Office Supplies,Art,P457,48.2,6,289.2,5
547,2020-05-04,CS168,West Bengal,Furniture,Furnishings,P458,3.7,6,22.2,1
548,2020-01-01,CS101,Assam,Technology,Phones,P459,125.99,7,881.93,8
549,2021-09-30,CS171,Mizoram,Office Supplies,Binders,P460,34.64,4,138.56,5
550,2024-01-12,CS204,Chhattisgarh,Office Supplies,Appliances,P461,13.1,5,65.52,9
551,2020-08-08,CS106,Punjab,Office Supplies,Binders,P462,19.94,3,59.81,3
552,2020-06-17,CS150,Jharkhand,Furniture,Furnishings,P463,12.22,6,73.32,9
553,2023-08-07,CS156,Uttar Pradesh,Office Supplies,Art,P408,4.28,2,8.56,9
554,2023-06-19,CS168,Andhra Pradesh,Technology,Phones,P464,79.99,3,239.97,10
555,2022-10-03,CS118,Sikkim,Office Supplies,Storage,P169,178.47,2,356.94,6
556,2023-06-14,CS238,Mizoram,Furniture,Tables,P279,85.98,6,515.88,7
557,2020-09-29,CS135,Mizoram,Office Supplies,Envelopes,P465,7.64,2,15.28,4
558,2022-08-26,CS225,Uttarakhand,Office Supplies,Labels,P466,3.99,4,15.94,8
559,2021-04-29,CS177,Mizoram,Furniture,Furnishings,P467,8.79,7,61.54,5
560,2021-01-31,CS193,Bihar,Office Supplies,Storage,P347,44.23,3,132.7,7
561,2023-01-24,CS176,Himachal Pradesh,Office Supplies,Paper,P372,8.11,2,16.22,6
562,2023-01-27,CS131,Bihar,Furniture,Furnishings,P468,28.48,2,56.96,4
563,2020-09-25,CS132,Tamil Nadu,Office Supplies,Appliances,P469,3.89,4,15.56,4
564,2023-02-06,CS230,Bihar,Furniture,Bookcases,P470,176.79,2,353.57,4
565,2024-02-05,CS145,Nagaland,Furniture,Furnishings,P336,6.98,2,13.96,5
566,2022-07-31,CS159,Assam,Office Supplies,Art,P471,6.68,2,13.36,5
567,2022-07-13,CS165,Maharashtra,Office Supplies,Binders,P472,16.62,9,149.54,10
568,2023-10-28,CS202,Meghalaya,Office Supplies,Supplies,P473,8.57,2,17.14,2
569,2022-12-21,CS120,Manipur,Furniture,Tables,P474,330.59,3,991.76,9
570,2023-02-28,CS105,Maharashtra,Office Supplies,Binders,P288,8.2,3,24.59,10
571,2023-06-17,CS150,Bihar,Office Supplies,Envelopes,P475,6.99,2,13.98,7
572,2023-03-09,CS184,Rajasthan,Office Supplies,Labels,P38,10.02,10,100.24,10
573,2023-05-14,CS121,Rajasthan,Office Supplies,Binders,P476,1.37,1,1.37,1
574,2022-08-30,CS237,Punjab,Office Supplies,Paper,P427,31.01,2,62.02,2
575,2021-04-01,CS129,Nagaland,Office Supplies,Binders,P472,4.15,3,12.46,5
576,2022-12-11,CS204,Goa,Furniture,Tables,P477,89.65,3,268.94,4
577,2020-05-07,CS208,Manipur,Furniture,Chairs,P478,195.18,3,585.55,4
578,2022-07-28,CS229,Karnataka,Furniture,Chairs,P479,56.78,3,170.35,4
579,2020-10-02,CS227,Odisha,Office Supplies,Binders,P443,34.24,2,68.48,10
580,2021-10-24,CS154,West Bengal,Office Supplies,Storage,P480,279.48,6,1676.88,9
581,2022-09-08,CS185,Manipur,Furniture,Furnishings,P481,6.98,7,48.86,5
582,2022-10-25,CS173,Rajasthan,Office Supplies,Art,P482,1.82,4,7.28,8
583,2023-09-22,CS176,Andhra Pradesh,Technology,Phones,P483,151.19,6,907.15,4
584,2022-08-09,CS112,Andhra Pradesh,Office Supplies,Binders,P484,6.17,3,18.5,2
585,2023-07-06,CS112,Mizoram,Office Supplies,Appliances,P485,22.98,5,114.9,1
586,2020-12-31,CS106,Andhra Pradesh,Furniture,Tables,P445,189.58,9,1706.18,10
587,2022-08-27,CS218,Nagaland,Technology,Phones,P486,227.86,4,911.42,2
588,2020-10-31,CS204,Nagaland,Technology,Phones,P357,7.99,1,7.99,5
589,2023-07-09,CS220,Karnataka,Technology,Accessories,P487,31.99,2,63.98,8
590,2022-11-07,CS117,Manipur,Office Supplies,Art,P488,35.19,2,70.37,4
591,2020-05-08,CS146,Uttarakhand,Office Supplies,Supplies,P489,3.68,2,7.36,2
592,2021-12-01,CS212,Karnataka,Office Supplies,Art,P490,11.55,2,23.1,9
593,2021-07-24,CS106,Telangana,Furniture,Tables,P491,205.9,7,1441.3,7
594,2020-01-08,CS126,Haryana,Office Supplies,Art,P492,2.58,7,18.06,8
595,2022-09-01,CS188,Punjab,Office Supplies,Paper,P190,26.38,3,79.14,3
596,2022-06-05,CS176,Andhra Pradesh,Furniture,Furnishings,P493,18.7,2,37.4,6
597,2022-11-20,CS148,Kerala,Office Supplies,Labels,P494,98.31,5,491.55,10
598,2020-02-18,CS208,Goa,Office Supplies,Art,P109,4.84,3,14.52,9
599,2023-01-28,CS218,Uttarakhand,Furniture,Bookcases,P495,70.98,3,212.94,3
600,2022-02-10,CS132,Uttarakhand,Furniture,Tables,P496,49.96,2,99.92,8
601,2021-12-06,CS144,West Bengal,Furniture,Chairs,P161,199.49,4,797.94,9
602,2023-08-30,CS175,Haryana,Office Supplies,Binders,P497,2.86,3,8.57,4
603,2022-12-25,CS207,Tamil Nadu,Office Supplies,Paper,P498,18.27,2,36.54,9
604,2020-10-09,CS213,Jharkhand,Furniture,Chairs,P101,80.98,8,647.84,1
605,2024-01-08,CS196,Kerala,Office Supplies,Envelopes,P22,8.28,5,41.4,4
606,2021-07-19,CS231,Tamil Nadu,Office Supplies,Art,P499,8.75,4,35,10
607,2021-12-03,CS132,Tamil Nadu,Office Supplies,Binders,P276,13.18,3,39.55,4
608,2020-12-10,CS139,Tamil Nadu,Technology,Machines,P500,21.99,3,65.97,7
609,2021-07-29,CS192,Himachal Pradesh,Furniture,Furnishings,P153,2.08,3,6.24,3
610,2020-06-28,CS173,West Bengal,Office Supplies,Fasteners,P501,3.58,5,17.9,3
